EventID,PageNumber,PageEventEnds,OrderWithinPage,Chronological Order,NarrativeStatus,StartDate,EndDate,Era,Summary,LocationID,PresentMentioned,CharacterName,Race,Gender,Class,Rank,LocationTitle,X,Y,new_y,narrator,begin_word,end_word,event_sentence,event_words,chapter
16004,206,206,206.02,78,Told,1834-06-04,1834-08-31,Antebellum (1831-1860),"<p>Late in the afternoon the trackers find the runaway architect.  [SOURCE: Grandfather, Quentin]</p>",AA155,Present,General Compson,White,Male,Upper Class,Secondary,Tallahatchie River Bottom,1709,121,-121," Grandfather, Quentin",but they didn't it was late afternoon before they,they never did find it so grandfather gave him,but they didn't it was late afternoon before they caught him the architect i mean and then only because he had hurt his leg trying to architect himself across the river but he made a mistake in the calculation this time so the dogs and the niggers bayed him and the niggers making the racket now grandfather said how maybe the niggers believed that by fleeing the architect had voluntarily surrendered his status as interdict meat had voluntarily offered the gambit by fleeing which the niggers had accepted by chasing him and won by catching him and that now they would be allowed to cook and eat him both victors and vanquished accepting this in the same spirit of sport and sportsmanship and no rancor or hard feelings on either side as they hauled him out all the men who had started the race yesterday had come back except three and the ones that returned had brought others so there were more of them now than when the race started grandfather said hauled him out of his cave under the river bank a little man with one sleeve missing from his frock coat and his flowered vest ruined by water and mud where he had fallen in the river and one pants leg ripped down so they could see where he had tied up his leg with a piece of his shirt tail and the rag bloody and the leg swollen and his hat was completely gone,247,7
16005,206,207,206.03,82,Told,1835-01-01,1835-12-31,Antebellum (1831-1860),"<p>As the architect leaves Yoknapatawpha after Supten's house is built, Grandfather gives him a new hat to replace the one he lost while trying to run away.  [SOURCE: Grandfather, Quentin]</p>",AA1113,Present,General Compson,White,Male,Upper Class,Secondary,General Compson's|Mr. Compson's Office,1320,837,-837," Grandfather, Quentin",they never did find it so grandfather gave him,a little harried wild faced man with a two days stubble,they never did find it so grandfather gave him a new hat the day he left when the house was finished it was in grandfather's office and grandfather said the architect took the new hat and looked at it and burst into tears,43,7
16006,207,207,207.01,79,Told,1834-06-04,1834-08-31,Antebellum (1831-1860),"<p>The re-captured architect makes an impressive speech in French.  [SOURCE: Grandfather, Quentin]</p>",AA155,Present,General Compson,White,Male,Upper Class,Secondary,Tallahatchie River Bottom,1709,121,-121," Grandfather, Quentin",a little harried wild faced man with a two days stubble,quentin ceased at once shreve said all right,a little harried wild faced man with a two days stubble of beard who came out of the cave fighting like a wildcat hurt leg and all with the dogs barking and the niggers whooping and hollering with deadly and merry anticipation like they were under the impression that since the race had lasted more than twenty four hours the rules would be automatically abrogated and they would not have to wait to cook him until sutpen waded in with a short stick and beat niggers and dogs all away leaving the architect standing there not scared worth a damn either just panting a little and grandfather said a little sick in the face where the niggers had mishandled his leg in the heat of the capture and making them a speech in french a long one and so fast that grandfather said probably another frenchman could not have understood all of it but it sounded fine grandfather said even he all of them could tell that the architect was not apologising it was fine grandfather said and he said how sutpen turned toward him but he grandfather was already approaching the architect holding out the bottle of whiskey already uncorked and grandfather saw the eyes in the gaunt face the eyes desperate and hopeless but indomitable too invincible too not beaten yet by a damn sight grandfather said and all that fifty odd hours of dark and swamp and sleeplessness and fatigue and no grub and nowhere to go and no hope of getting there just a will to endure and a foreknowing of defeat but not beat yet by a damn sight and he took the bottle in one of his little dirty coon like hands and raised the other hand and even fumbled about his head for a second before he remembered that the hat was gone then flung the hand up in a gesture that grandfather said you simply could not describe that seemed to gather all misfortune and defeat that the human race ever suffered into a little pinch in his fingers like dust and fling it backward over his head and raised the bottle and bowed first to grandfather then to all the other men sitting their horses in a circle and looking at him and then he took not only the first drink of neat whiskey he ever took in his life but the drink of it that he could no more have conceived himself taking than the brahmin can believe that that situation can conceivably arise in which he will eat dog,430,7
16007,208,208,208.01,543,Narrated,1910-01-13,1910-01-13,Turn of the Century (1890-1913),"<p>When Quentin pauses, the narrator uses the occasion to describe Quentin and Shreve as college students from two different ends of the Mississippi River.  [SOURCE: Narrator]</p>",AA289,Mentioned,Thomas Sutpen,White,Male,Upper Class,Major,Harvard University,2571,831,-831, Narrator,quentin ceased at once shreve said all right,it was thirty years before he told grandfather,quentin ceased at once shreve said all right dont bother to say he stopped now just go on but quentin did not continue at once the flat curiously dead voice the downcast face the relaxed body not stirring except to breathe the two of them not moving except to breathe both young both born within the same year the one in alberta the other in mississippi born half a continent apart yet joined connected after a fashion in a sort of geographical transubstantiation by that continental trough that river which runs not only through the physical land of which it is the geologic umbilical not only runs through the spiritual lives of the beings within its scope but is very environment itself which laughs at degrees of latitude and temperature though some of these beings like shreve have never seen it the two of them who four months ago had never laid eyes on one another yet who since had slept in the same room and eaten side by side of the same food and used the same books from which to prepare to recite in the same freshman courses facing one another across the lamplit table on which lay the fragile pandora's box of scrawled paper which had filled with violent and unratiocinative djinns and demons this snug monastic coign this dreamy and heatless alcove of what we call the best of thought just dont bother shreve said just get on with it that would take thirty years quentin said,251,7
16008,208,208,208.02,80,Told,1834-09-01,1845-12-31,Antebellum (1831-1860),"<p>Quentin sums up Sutpen's progress between the two times he told his story to Grandfather.  He mentions the ""design,"" the wrestling with slaves, marrying and having children (including Clytemnestra), and starting his cotton plantation with seed Grandfather ""loaned him"" (208).  [SOURCE: Grandfather, Quentin]</p>",AA17,Present,Clytemnestra,MixedBlackWhite,Female,Enslaved Black,Secondary,Sutpen Plantation,785,193,-193," Grandfather, Quentin",it was thirty years before he told grandfather,yes shreve said mr coldfield what was that,it was thirty years before he told grandfather any more of it maybe he was too busy all his time for spare talking taken up with furthering that design which he had in mind and his only relaxation fighting his wild niggers in the stable where the men could hitch their horses and come up from the back and not be seen from the house because he was already married now his house finished and he already arrested for stealing it and freed again so that was all settled with a wife and two children no three in it and his land cleared and planted with the seed grandfather loaned him and him getting rich good and steady now,119,7
16009,208,209,208.03,85,Told,1836-01-01,1838-12-31,Antebellum (1831-1860),"<p>In response to a question from Shreve, Quentin gives some account of the dubious business transaction that Sutpen and Coldfield undertook.  [SOURCE: Father, Quentin]</p>",AA1110,Mentioned,Mr. Compson,White,Male,Upper Class,Major,Coldfield's Store,1261,805,-805," Father, Quentin",yes shreve said mr coldfield what was that,hated that country so much that he was even,yes shreve said mr coldfield what was that i dont know quentin said nobody ever did know for certain it was something about a bill of lading some way he persuaded mr coldfield to use his credit one of those things that when they work you were smart and when they dont you change your name and move to texas and father said how mr coldfield must have sat back there in his little store and watched his wagonload of stock double maybe every ten years or at least not lose any ground and seen the chance to do that very same thing all the time only his conscience not his courage father said he had plenty of that wouldn't let him then sutpen came along and offered to do it he and mr coldfield to divide the loot if it worked and he sutpen to take all the blame if it didn't and mr coldfield let him father said it was because mr coldfield did not believe it would work that they would get away with it only he couldn't quit thinking about it and so when they tried it and it failed he mr coldfield would be able to get it out of his mind then and that when it did fail and they were caught mr coldfield would insist on taking his share of the blame as penance and expiation for having sinned in his mind all those years because mr coldfield never did believe it would work so when he saw that it was going to work had worked the least thing he could do was to refuse to take his share of the profits that when he saw that it had worked it was his conscience he hated not sutpen his conscience and the land the country which had created his conscience and then offered the opportunity to have made all that money to the conscience which it had created which could do nothing but decline,331,7
16010,209,209,209.01,157,Told,1859-01-01,1861-12-31,Civil War (1861-1865),"<p>According to Father's account, Mr. Coldfield hated the South because of his own seduction by its climate of ""opportunism and moral brigandage"" (209).  [SOURCE: Father, Quentin]</p>",AA10,Mentioned,Mr. Compson,White,Male,Upper Class,Major,Coldfield House,1267,851,-851," Father, Quentin",hated that country so much that he was even,sure shreve said that's fine but sutpen the design,hated that country so much that he was even glad when he saw it drifting closer and closer to a doomed and fatal war that he would have joined the yankee army father said only he was not a soldier and knew that he would either be killed or die of hardship and so not be present on that day when the south would realise that it was now paying the price for having erected its economic edifice not on the rock of stern morality but on the shifting sands of opportunism and moral brigandage so he chose the only gesture he could think of to impress his disapproval on those who should outlive the fighting and so participate in the remorse,122,7
16011,209,210,209.02,84,Told,1835-01-01,1845-12-31,Antebellum (1831-1860),"<p>At Shreve's urging, Quentin resumes the story of how Sutpen pursued his ""design,"" mentioning for the first time the role that another ""little boy without any shoes on"" plays in the scheme (209-10).  [SOURCE: Grandfather, Quentin]</p>",AA17,Mentioned,Pettibone,White,Male,Upper Class,Peripheral,Sutpen Plantation,785,193,-193," Grandfather, Quentin",sure shreve said that's fine but sutpen the design,only father said that that wasn't it now,sure shreve said that's fine but sutpen the design get on now yes quentin said the design getting richer and richer it must have looked fine and clear ahead for him now house finished and even bigger and whiter than the one he had gone to the door of that day and the nigger came in his monkey clothes and told him to go to the back and he with his own brand of niggers even which the man who lay in the hammock with his shoes off didn't have to cull one from and train him to go to the door when his turn came for a little boy without any shoes on and with his pap's cutdown pants for clothes to come and knock on it,128,7
16012,210,210,210.01,334.2,Told,1864-11-01,1864-11-30,Civil War (1861-1865),"<p>Father explains what Sutpen meant by talking to Grandfather about ""the boy-symbol at the door"" (210).  [SOURCE: Grandfather, Father, Quentin]</p>",AA1113,Mentioned,Mr. Compson,White,Male,Upper Class,Major,General Compson's|Mr. Compson's Office,1320,837,-837," Grandfather, Father, Quentin",only father said that that wasn't it now,dont say it's just me that sounds like your,only father said that that wasn't it now that when he came to grandfather's office that day after the thirty years and not trying to excuse now anymore than he had tried in the bottom that night when they ran the architect but just to explain now trying hard to explain now because now he was old and knew it knew it was being old that he had to talk against time shortening ahead of him that could and would do things to his chances and possibilities even if he had no more doubt of his bones and flesh than he did of his will and courage telling grandfather that the boy symbol at the door wasn't it because the boy symbol was just the figment of the amazed and desperate child that now he would take that boy in where he would never again need to stand on the outside of a white door and knock at it and not at all for mere shelter but so that that boy that whatever nameless stranger could shut that door himself forever behind him on all that he had ever known and look ahead along the still undivulged light rays in which his descendants who might not even ever hear his the boy's name waited to be born without even having to know that they had once been riven forever free from brutehood just as his own sutpen's children were,239,7
16013,210,210,210.02,544,Narrated+Consciousness,1910-01-13,1910-01-13,Turn of the Century (1890-1913),"<p>Shreve notes that Quentin also ""sounds like"" Mr. Compson as he tells the story, leading Quentin to wonder how people are connected and whether anything ""ever happens once and is finished"" (210).  [SOURCE: Narrator, Quentin]</p>",AA289,Mentioned,Mr. Compson,White,Male,Upper Class,Major,Harvard University,2571,831,-831," Narrator, Quentin",dont say it's just me that sounds like your,yes the two children the son and the daughter,dont say it's just me that sounds like your old man shreve said but go on sutpen's children go on yes quentin said the two children thinking yes maybe we are both father maybe nothing ever happens once and is finished maybe happen is never once but like ripples maybe on water after the pebble sinks the ripples moving on spreading the pool attached by a narrow umbilical water cord to the next pool which the first pool feeds has fed did feed let this second pool contain a different temperature of water a different molecularity of having seen felt remembered reflect in a different tone the infinite unchanging sky it doesn't matter that pebble's watery echo whose fall it did not even see moves across its surface too at the original ripple space to the old ineradicable rhythm thinking yes we are both father or maybe father and i are both shreve maybe it took father and me both to make shreve or shreve and me both to make father or maybe thomas sutpen to make all of us,180,7
16014,210,211,210.03,113,Told,1839-01-01,1841-12-31,Antebellum (1831-1860),"<p>Judith and Henry seem ""by sex and age"" perfectly suited to fulfill Sutpen's ""design"" (211).  [SOURCE: Grandfather, Quentin]</p>",AA17,Present,Henry Sutpen,White,Male,Upper Class,Major,Sutpen Plantation,785,193,-193," Grandfather, Quentin",yes the two children the son and the daughter,like he chose his twenty niggers out of whatever,yes the two children the son and the daughter by sex and age so glib to the design that he might have planned that too by character mental and physical so glib to it that he might have culled them out of the celestial herd of seraphs and cherubim,49,7
16015,211,211,211.01,38,Told,1831-01-01,1831-12-31,Antebellum (1831-1860),"<p>Sutpen ""repudiates"" his ""first wife and child,"" choosing the twenty slaves he brought to Yoknapatawpha as his divorce settlement (211).  [SOURCE: Grandfather, Quentin]</p>",AA1126,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Haiti,2328,1348,-1348," Grandfather, Quentin",like he chose his twenty niggers out of whatever,and grandfather said there was no conscience,like he chose his twenty niggers out of whatever swapping there must have been when he repudiated that first wife and that child when he discovered that they would not be adjunctive to the forwarding of the design,38,7
16016,211,212,211.02,335,Told,1864-11-01,1864-12-31,Civil War (1861-1865),"<p>Talking with Grandfather, Sutpen tries to explain the (amoral) logic with which he came to terms with his decision to repudiate his wife and child.  [SOURCE: Grandfather, Quentin]</p>",AA1113,Mentioned,Goodhue Coldfield,White,Male,Middle Class,Secondary,General Compson's|Mr. Compson's Office,1320,837,-837," Grandfather, Quentin",and grandfather said there was no conscience,suffice that i had the wife accepted her in,and grandfather said there was no conscience about that that sutpen sat in the office that afternoon after thirty years and told him how his conscience had bothered him somewhat at first but that he had argued calmly and logically with his conscience until it was settled just as he must have argued with his conscience about his and mr coldfield's bill of lading only probably not as long here since time here would be pressing until that was settled how he granted that by certain lights there was injustice in what he did but that he had obviated that as much as lay in his power by being above board in the matter that he could have simply deserted her could have taken his hat and walked out but he did not and that he had what grandfather would have to admit was a good and valid claim if not to the whole place which he alone had saved as well as the lives of all the white people on it at least to that portion of it which had been specifically described and deeded to him in the marriage settlement which he had entered in good faith with no reservations as to his obscure origin and material equipment while there had been not only reservation but actual misrepresentation on their part and misrepresentation of such a crass nature as to have not only voided and frustrated without his knowing it the central motivation of his entire design but would have made an ironic delusion of all that he had suffered and endured in the past and all that he could ever accomplish in the future toward that design which claim he had voluntarily relinquished taking only the twenty niggers out of all he might have claimed and which many another man in his place would have insisted upon keeping and in which contention would have been supported by both legal and moral sanction even if not the delicate one of conscience and grandfather not saying wait wait now because it was that innocence again that innocence which believed that the ingredients of morality were like the ingredients of pie or cake and once you had measured them and balanced them and mixed them and put them into the oven it was all finished and nothing but pie or cake could come out yes sitting there in grandfather's office trying to explain with that patient amazed recapitulation not to grandfather and not to himself because grandfather said that his very calmness was indication that he had long since given up any hope of ever understanding it but trying to explain to circumstance to fate itself the logical steps by which he had arrived at a result absolutely and forever incredible repeating the clear and simple synopsis of his history which he and grandfather both now knew as if he were trying to explain it to an intractable and unpredictable child you see i had a design in my mind whether it was a good or a bad design is beside the point the question is where did i make the mistake in it what did i do or misdo in it whom or what injure by it to the extent which this would indicate i had a design to accomplish it i should require money a house a plantation slaves a family incidentally of course a wife i set out to acquire these asking no favor of any man i even risked my life at one time as i told you though as i also told you i did not undertake this risk purely and simply to gain a wife though it did have that result but that is beside the point also,624,7
16017,212,212,212.01,33,Told,1827-01-01,1827-12-31,Pre-Removal (-1830),"<p>Sutpen describes the circumstances of his marriage in Haiti, and mentions the deception that was practiced upon his ""good faith"" (212).  [SOURCE: Sutpen, Grandfather, Quentin]</p>",AA1126,Present,Mrs. Thomas Sutpen(1),MixedBlackWhite,Female,Upper Class,Secondary,Haiti,2328,1348,-1348," Sutpen, Grandfather, Quentin",suffice that i had the wife accepted her in,a fact which i did not learn until after,suffice that i had the wife accepted her in good faith with no reservations about myself and i expected as much from them i did not even demand mind as one of my obscure origin might have been expected to do or at least be condoned in the doing out of ignorance of gentility in dealing with gentleborn people i did not demand i accepted them at their own valuation while insisting on my own part upon explaining fully about myself and my progenitors yet they deliberately withheld from me the one fact which i have reason to know they were aware would have caused me to decline the entire matter otherwise they would not have withheld it from me,120,7
16018,212,213,212.02,35,Told,1831-01-01,1831-12-31,Antebellum (1831-1860),"<p>Sutpen makes a discovery ""after my son was born"" that causes him to repudiate the son and his mother (212); he claims he made sufficient provision to ""repair whatever injustice I might be considered"" to have committed (213).  [SOURCE: Sutpen, Grandfather, Quentin]</p>",AA1126,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Haiti,2328,1348,-1348," Sutpen, Grandfather, Quentin",a fact which i did not learn until after,and yet after more than thirty years more than,a fact which i did not learn until after my son was born and even then i did not act hastily i could have reminded them of these wasted years these years which would now leave me behind with my schedule not only the amount of elapsed time which their number represented but that compensatory amount of time represented by their number which i should now have to spend to advance myself once more to the point i had reached and lost but i did not i merely explained how this new fact rendered it impossible that this woman and child be incorporated in my design and following which as i told you i made no attempt to keep not only that which i might consider myself to have earned at the risk of my life but which had been given to me by signed testimonials but on the contrary i declined and resigned all right and claim to this in order that i might repair whatever injustice i might be considered to have done by so providing for the two persons whom i might be considered to have deprived of anything i might later possess and this was agreed to mind agreed to between the two parties,208,7
16019,213,213,213.01,336,Told,1864-11-01,1864-11-30,Civil War (1861-1865),"<p>Grandfather expresses his astonishment at Sutpen's naivete about ""females"" (213).  [SOURCE: Grandfather, Quentin]</p>",AA1113,Mentioned,Mrs. Thomas Sutpen(1),MixedBlackWhite,Female,Upper Class,Secondary,General Compson's|Mr. Compson's Office,1320,837,-837," Grandfather, Quentin",and yet after more than thirty years more than,it was at this point that shreve went to,and yet after more than thirty years more than thirty years after my conscience had finally assured me that if i had done an injustice i had done what i could to rectify it and grandfather not saying wait now but saying hollering maybe even conscience conscience good god man what else did you expect didn't the very affinity and instinct for misfortune of a man who had spent that much time in a monastery even let alone one who had lived that many years as you lived them tell you better than that didn't the dread and fear of females which you must have drawn in with the primary mammalian milk teach you better what kind of abysmal and purblind innocence could that have been which someone told you to call virginity what conscience to trade with which would have warranted you in the belief that you could have bought immunity from her for no other coin but justice,160,7
16020,213,213,213.02,545,Narrated,1910-01-13,1910-01-13,Turn of the Century (1890-1913),<p>Shreve leaves the room and returns wearing his robe.  [SOURCE: Narrator]</p>,AA289,Present,Quentin Compson,White,Male,Upper Class,Major,Harvard University,2571,831,-831, Narrator,it was at this point that shreve went to,all right he said so that christmas henry,it was at this point that shreve went to the bedroom and put on the bathrobe he did not say wait he just rose and left quentin sitting before the table the open book and the letter and went out and returned in the robe and sat again and took up the cold pipe though without filling it anew or lighting it as it was,65,7
16021,213,213,213.03,183,Told,1859-12-25,1859-12-25,Antebellum (1831-1860),<p>Shreve mentions the Christmas that Henry brought Sutpen's repudiated son to the plantation.  [SOURCE: Shreve]</p>,AA17,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Sutpen Plantation,785,193,-193, Shreve,all right he said so that christmas henry,yes quentin said father said he probably named him,all right he said so that christmas henry brought him home into the house and the demon looked up and saw the face he believed he had paid off and discharged twenty eight years ago go on,37,7
16022,213,214,213.04,37,Told,1831-01-01,1831-12-31,Antebellum (1831-1860),"<p>Mr. Compson suggests how and why Sutpen named his first son ""Charles Bon"" (213).  [SOURCE: Father, Grandfather, Quentin]</p>",AA1126,Mentioned,General Compson,White,Male,Upper Class,Secondary,Haiti,2328,1348,-1348," Father, Grandfather, Quentin",yes quentin said father said he probably named him,just as he named them all the charles goods,yes quentin said father said he probably named him himself charles bon charles good he didn't tell grandfather that he did but grandfather believed he did would have that would have been a part of the cleaning up just as he would have done his share toward cleaning up the exploded caps and musket cartridges after the siege if he hadn't been sick or maybe engaged he would have insisted on it maybe the conscience again which could not allow her and the child any place in the design even though he could have closed his eyes and if not fooled the rest of the world as they had fooled him at least have frightened any man out of speaking the secret aloud the same conscience which would not permit the child since it was a boy to bear either his name or that of its maternal grandfather yet which would also forbid him to do the customary and provide a quick husband for the discarded woman and so give his son an authentic name he chose the name himself grandfather believed,182,7
16023,214,214,214.01,38,Told,1831-01-01,1841-12-31,Antebellum (1831-1860),"<p>Sutpen named all his children.    [SOURCE: Father, Quentin]</p>",AA17,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Sutpen Plantation,785,193,-193," Father, Quentin",just as he named them all the charles goods,your father shreve said he seems to have,just as he named them all the charles goods and the clytemnestras and henry and judith and all of them that entire fecundity of dragons teeth as father called it and father said,33,7
16024,214,214,214.02,546,Narrated,1910-01-13,1910-01-13,Turn of the Century (1890-1913),"<p>Shreve expresses surprise at what Mr. Compson seems to have learned since he told Sutpen's story earlier; in response, Quentin suggests he himself was the source of this new knowledge, after making the trip out to Sutpen's with Rosa.  [SOURCE: Narrator]</p>",AA289,Mentioned,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Harvard University,2571,831,-831, Narrator,your father shreve said he seems to have,said how he must have stood there on the,your father shreve said he seems to have got an awful lot of delayed information awful quick after having waited forty five years if he knew all this what was his reason for telling you that the trouble between henry and bon was the octoroon woman he didn't know it then grandfather didn't tell him all of it either like sutpen never told grandfather quite all of it then who did tell him i did quentin did not move did not look up while shreve watched him the day after we after that night when we oh shreve said after you and the old aunt i see go on and father said,112,7
16025,214,215,214.03,184,Told,1859-12-25,1859-12-25,Antebellum (1831-1860),"<p>Sutpen recognizes that Henry's friend is his repudiated son, and in that moment feels his design be destroyed.  [SOURCE: Father, Quentin]</p>",AA17,Mentioned,Judith Sutpen,White,Female,Upper Class,Major,Sutpen Plantation,785,193,-193," Father, Quentin",said how he must have stood there on the,and which he came to grandfather not to,said how he must have stood there on the front gallery that afternoon and waited for henry and the friend henry had been writing home about all fall to come up the drive and that maybe after henry wrote the name in the first letter sutpen probably told himself it couldn't be that there was a limit even to irony beyond which it became either just vicious but not fatal horseplay or harmless coincidence since father said that even sutpen probably knew that nobody yet ever invented a name that somebody didn't own now or hadn't owned once and they rode up at last and henry said father this is charles and he the demon shreve said saw the face and knew that there are situations where coincidence is no more than the little child that rushes out onto a football field to take part in the game and the players run over and around the unscathed head and go on and shock together and in the fury of the struggle for the facts called gain or loss nobody even remembers the child nor saw who came and snatched it back from dissolution that he stood there at his own door just as he had imagined planned designed and sure enough and after fifty years the forlorn nameless and homeless lost child came to knock at it and no monkey dressed nigger anywhere under the sun to come to the door and order the child away and father said that even then even though he knew that bon and judith had never laid eyes on one another he must have felt and heard the design house position posterity and all come down like it had been built out of smoke making no sound creating no rush of displaced air and not even leaving any debris and he not calling it retribution no sins of the father come home to roost not even calling it bad luck but just a mistake that mistake which he could not discover himself,338,7
16026,215,215,215.01,335.5,Told,1864-11-01,1864-12-25,Civil War (1861-1865),"<p>Sutpen comes to Grandfather to try to find out where he made his ""mistake"" (215).  [SOURCE: Grandfather, Quentin]</p>",AA1113,Present,General Compson,White,Male,Upper Class,Secondary,General Compson's|Mr. Compson's Office,1320,837,-837," Grandfather, Quentin",and which he came to grandfather not to,because he did not give up he never did,and which he came to grandfather not to excuse but just to review the facts for an impartial and grandfather said he believed a legally trained mind to examine and find and point out to him not moral retribution you see just an old mistake in fact which a man of courage and shrewdness the one of which he now knew he possessed the other of which he believed that he had now learned acquired could still combat if he could only find out what the mistake had been,89,7
16027,215,215,215.02,185,Told,1859-12-25,1860-01-07,Antebellum (1831-1860),"<p>Even after experiencing the loss of his design, Sutpen does not give it up; on the other hand, he takes no action during the two weeks that Bon stays at Sutpen's Hundred.  [SOURCE: Father, Grandfather, Quentin]</p>",AA17,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Sutpen Plantation,785,193,-193," Father, Grandfather, Quentin",because he did not give up he never did,then henry and bon went back to school and,because he did not give up he never did give up grandfather said that his subsequent actions the fact that for a time he did nothing and so perhaps helped to bring about the very situation which he dreaded were not the result of any failing of courage or shrewdness or ruthlessness but were the result of his conviction that it had all come from a mistake and until he discovered what that mistake had been he did not intend to risk making another one so he invited bon into the house and for the two weeks of the vacation only it didn't take that long father said that probably mrs sutpen had judith and bon already engaged from the moment she saw bon's name in henry's first letter he watched bon and henry and judith or watched bon and judith rather because he would have already known about henry and bon from henry's letters about him from the school watched them for two weeks and did nothing,168,7
16028,215,216,215.03,202.5,Told,1860-01-05,1860-05-31,Antebellum (1831-1860),"<p>Back at college, Bon writes letters to Judith while Sutpen ""does nothing"" (216).    [SOURCE: Father, Quentin]</p>",AA17,Mentioned,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Sutpen Plantation,785,193,-193," Father, Quentin",then henry and bon went back to school and,he didn't do anything at all until spring,then henry and bon went back to school and now the nigger groom that fetched the mail back and forth each week between oxford and sutpen's hundred brought letters to judith now that were not in henry's hand and that not necessary either father said because mrs sutpen was already covering the town and county both with news of that engagement that father said didn't exist yet and still he did nothing,72,7
16029,216,216,216.01,212,Told,1860-05-15,1860-06-10,Antebellum (1831-1860),"<p>Sutpen goes to New Orleans.  It is not known if he hoped to - or did - see his first wife or Bon while he was there.  [SOURCE: Father, Quentin]</p>",AA146,Mentioned,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,"New Orleans, Louisiana",2327,556,-556," Father, Quentin",he didn't do anything at all until spring,and the next christmas came and henry and bon,he didn't do anything at all until spring was almost over and henry wrote that he was bringing bon home with him to stay a day or two before bon went home then sutpen went to new orleans whether he chose that time to go in order to get bon and his mother together and thrash the business out for good and all or not nobody knows just as nobody knows whether he ever saw the mother or not while he was there if she received him or refused to receive him or if she did and he tried once more to come to terms with her buy her off maybe with money now since father said that a man who could believe that a scorned and outraged and angry woman could be bought off with formal logic would believe that she could be placated with money too and it didn't work or if bon was there and it was bon himself who refused the offer though nobody ever did know if bon ever knew sutpen was his father or not whether he was trying to revenge his mother or not at first and only later fell in love only later succumbed to the current of retribution and fatality which miss rosa said sutpen had started and had doomed all his blood to black and white both but it didn't work evidently,232,7
16030,216,217,216.02,261,Told,1860-12-24,1860-12-24,Antebellum (1831-1860),"<p>Bon returns with Henry and on Christmas Eve, ""just before supper time,"" Sutpen confronts Henry and Henry gives his father ""the lie"" and leaves home.  [SOURCE: Father, Quentin]</p>",AA17,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Sutpen Plantation,785,193,-193," Father, Quentin",and the next christmas came and henry and bon,then it was 61 and sutpen knew what they,and the next christmas came and henry and bon came to sutpen's hundred again and now sutpen saw that there was no help for it that judith was in love with bon and whether bon wanted revenge or was just caught and sunk and doomed too it was all the same so it seems that he sent for henry that christmas eve just before supper time father said that maybe by now after his new orleans trip he had learned at last enough about women to know it wouldn't do any good to go to judith first and told henry and he knew what henry would say and henry said it and he took the lie from his son and henry knew by his father taking the lie that what his father had told him was true and father said that he sutpen probably knew what henry would do too and counted on henry doing it because he still believed that it had been only a minor tactical mistake and so he was like a skirmisher who is outnumbered yet cannot retreat who believes that if he is just patient enough and clever enough and calm enough and alert enough he can get the enemy scattered and pick them off one by one and henry did it and he sutpen probably knew what henry would do next too that henry too would go to new orleans to find out for himself,241,7
16031,217,217,217.01,290,Told,1861-01-01,1864-11-30,Civil War (1861-1865),"<p>A short passage that sums up the four years of Civil War during which: Sutpen apparently keeps track of Bon and Henry, Henry puts the wedding on hold and Bon (and Judith) on a kind of probation, both General Compson and Bon are wounded at the battle of ""Pittsburg Landing"" (Henry saves Bon on the battlefield), and Sutpen brings home the tombstones in 1864 (217).  [SOURCE: Grandfather, Quentin]</p>",AA1295,Mentioned,Judith Sutpen,White,Female,Upper Class,Major,"Shiloh, Tennessee",2375,260,-260," Grandfather, Quentin",then it was 61 and sutpen knew what they,that was the day he came to the office,then it was 61 and sutpen knew what they would do now not only what henry would do but what he would force bon to do maybe being a demon though it would not require a demon to foresee war now he even foresaw that henry and bon would join that student company at the university he may have had some way of watching knowing the day their names appeared on the roster some way of knowing where the company was even before grandfather became colonel of the regiment the company was in until he got hurt at pittsburg landing where bon was wounded and came home to get used to not having any right arm and sutpen came home in 64 with the two tombstones and talked to grandfather in the office that day before both of them went back to the war knew all the time where henry and bon were that they had been all the time in grandfather's regiment where grandfather could look after them in a fashion even if grandfather didn't know that he was doing it even if they needed watching because sutpen must have known about the probation too what henry was doing now holding all three of them himself and judith and bon in that suspension while he wrestled with his conscience to make it come to terms with what he wanted to do just like his father had that time more than thirty years ago maybe even turned fatalist like bon now and giving the war a chance to settle the whole business by killing him or bon or both of them but with no help no fudging on his part because it was him that carried bon to the rear after pittsburg landing or maybe he knew that the south would be whipped and then there wouldn't be anything left that mattered that much worth getting that heated over worth protesting against or suffering for or dying for or even living for,332,7
