SourceTextTitle,SourceTextCode,EventID,PageNumber,PageEventEnds,OrderWithinPage,Chronological Order,NarrativeStatus,StartDate,EndDate,Era,First 8-10 words of event,Summary,Indeterminate Date Range,kw_actions,kw_aesthetics,kw_cultural_issues,kw_environment,kw_relationships,kw_themes_and_motifs,LocationID,PresentMentioned,CharacterName,Race,Gender,Class,Rank,Vitality,Family,Occupation,SpecificJob,Home,Biography,CauseOfDeath,Narrator,Real,Sort Name,Nid,IndividualGroup,Disability,Ethnicity,Ontological Status,ChangesClass,CharacterKey,CharacterKeyID,Parent,financial_status,social_status,family_new,LocationTitle,Authority,X,Y,new_y,Display Label,Status,Other Structure,Role,True X,True Y,Region
"Absalom, Absalom!",AA,15620,49,50,49.01,120,Told,1845-01-01 , 1859-12-31,Antebellum (1831-1860),And on the four or five occasions during the year,"<p>Mr. Compson describes the occasional visits Ellen and her children made to the Coldfield house, and how Sutpen was absent on those occasions.  [SOURCE: Father, Grandfather]</p>",0,"Emotional > Vindictive | Interaction, Social > Visiting",,,,Familial,Absence/Loss > Absence | Values > Propriety,AA10,Present,Thomas Sutpen,White,Male,Upper Class,Major,Dead-ghost,Sutpen,Management,"Planter, Confederate Officer",Sutpen Plantation,"<p>At the center of <em>Absalom, Absalom!</em> is the story of Thomas Sutpen, from his childhood in the mountains of western Virginia to his violent death 62 years later in Yoknapatawpha. As one of the county's earliest, and certainly its largest planter, and a Confederate Colonel during the Civil War, he has a lot in common with John Sartoris, the man who represented the Old South's plantation aristocracy in Faulkner's first Yoknapatawpha fiction. At the start of the war, Sartoris and Sutpen work together to raise and lead the Confederate regiment that fights in Robert E. Lee's army. However, just as Sutpen takes Sartoris' place in command of that regiment, so the story of Thomas Sutpen affords a much more searching look than the Sartoris saga at the cultural issues of class, race and slavery - issues that are largely taken for granted in <em>Flags in the Dust</em>. It is a story that is told retrospectively, from almost half a century after his death, one that changes dramatically depending upon who is telling it. To Rosa Coldfield, for example, Sutpen is ""fiend blackguard and devil"" (10), the outsider on whom the defeat of the South can be blamed. Wash Jones sees him at different moments as both the redeemer he worships and the ""instrument"" of his ""despair and grief"" (232). Quentin Compson raises the novel's implicit question when he wonders if it took ""Thomas Sutpen to make all of us"" (210). One part of the story - of the ""innocent"" (178) young Sutpen's ""fall"" into the Old South (180) - he apparently tells himself, though it reaches the reader as it is passed on by Quentin's grandfather to his father, by this father to Quentin, and by Quentin himself to Shreve. As the absent embodiment of the past, Sutpen himself remains both indeterminate and inescapable. Sutpen's design, to revenge himself upon the plantation aristocracy by creating an aristocratic dynasty of his own, fails - tragically, or ironically, or perhaps even justly. But his legacy remains to haunt the characters who inherit his story.</p><br />",Murder,,,"Sutpen, Thomas",15469,Individual,,,,1,Thomas Sutpen,18923,Thomas Sutpen's Mother;Thomas Sutpen's Father,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15622,50,50,50.02,141,Told,1854-01-01 , 1855-12-31,Antebellum (1831-1860),until the night the aunt climbed out the window,"<p>Mr. Compson refers, ellipitically, to ""the night"" that Rosa's aunt ""vanished"" (50).  [SOURCE: Father]</p>",0,,,,,Marital > Elopement,Absence/Loss > Absence | Arrivals/Departures > Departure,AA10,Present,Unnamed Aunt of Rosa Coldfield,White,Female,Middle Class,Minor,Alive,,,,Coldfield House,"<p>Rosa's ""spinster aunt"" (46) lives with the Coldfields in Jefferson and, after Rosa's mother dies, raises the girl.  According to Mr. Compson, this aunt is ""that strong vindictive consistent woman who seems to have been twice the man that Mr. Coldfield was and who in very truth was not only Miss Rosa's mother but her father too"" (49).  ""A virgin at thirty-five,"" when Rosa is born, she brings Rosa up in a ""closed masonry of females,"" defined by rage against ""the entire male principle"" in general and Thomas Sutpen in particular - at least according to Mr. Compson (46, 47).  But the novel does not encourage readers uncritically to accept Mr. Compson's representation; only one page after he defines her as consistently vindictive, readers learn that when Rosa was still a child, ""the aunt climbed out the window and vanished"" (50).  She ""elopes with a horse- and mule-trader"" (59), and apparently is last seen during the Civil War trying to ""pass the Yankee lines"" in order to be near her captured ""husband"" (66).</p><br />",,,,Unnamed Aunt of Rosa Coldfield,15322,Individual,,,,0,Unnamed Aunt of Rosa Coldfield,22502,,,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15626,52,53,52.01,168,Told,1859-09-01 , 1860-09-30,Antebellum (1831-1860),Then one year they did not go.  Doubtless Mr Coldfield,"<p>Mr. Coldfield stops making the annual visit to Sutpen's.  Henry has begun attending college at Oxford, and Judith has ""gone even further"" - into female puberty, as Mr. Compson describes it (52).  [SOURCE: Father]</p>",0,,,Religion > Sabbath | Sexuality > Female,Time of Day > Morning,Familial > Extended family,Values > Conscience,AA10,Present,Goodhue Coldfield,White,Male,Middle Class,Secondary,Dies,,Sales and Service,Merchant,Coldfield House,"<p>Rosa Coldfield's ""papa,"" and Thomas Sutpen's father-in-law, is ""a Methodist steward, [and] a merchant"" (11).  He arrived in Jefferson from Tennessee half a decade before Sutpen, with a single wagonload of merchandise as the basis for his business.  Mr. Compson calls him a ""queer silent man whose only companion and friend seems to have been his conscience"" (47), though apparently he compromises that when he and Sutpen work a mysterious deal that provides the rich furnishings for Sutpen's mansion.  When he acquires two slaves ""though a debt . . . not purchase"" (68), he immediately manumits them, but withholds their free papers until as servants they earn the equivalent of their market value.   During the Civil War he nails himself inside the attic of his house, where Rosa provides him with food until his death.  Early on the narrative calls him ""a conscientious objector on religious grounds"" (6), but later it is suggested that the basis of his objection was not scriptural, but mercantile: ""the idea of waste: of wearing out and eating up and shooting away material in any cause whatsoever"" (65).</p><br />",Suicide,,,"Coldfield, Goodhue",15459,Individual,,,,0,Goodhue Coldfield,18942,"Coldfield, Father of Goodhue;Mrs. Coldfield(1)",,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15626,52,53,52.01,168,Told,1859-09-01 , 1860-09-30,Antebellum (1831-1860),Then one year they did not go.  Doubtless Mr Coldfield,"<p>Mr. Coldfield stops making the annual visit to Sutpen's.  Henry has begun attending college at Oxford, and Judith has ""gone even further"" - into female puberty, as Mr. Compson describes it (52).  [SOURCE: Father]</p>",0,,,Religion > Sabbath | Sexuality > Female,Time of Day > Morning,Familial > Extended family,Values > Conscience,AA10,Present,Rosa Coldfield,White,Female,Middle Class,Major,Dies,,,,Coldfield House,"<p>Of all the storytellers in <em>Absalom!</em>, Rosa Coldfield is the one with the most firsthand knowledge of the Sutpen family.  She is Ellen's sister, Judith and Henry's aunt, and was even, for a few weeks right after the Civil War, Thomas' fiancee - until he spoke the words that caused her to begin wearing the ""eternal black which she had worn for forty-three years"" when the novel opens (3).  And it is her version of the story, of Sutpen in particular, that is expressed first.  Unlike the other storytellers, she has a vivid physical presence: Quentin pictures her as a ""little girl, in the prim skirts and pantalettes, the smooth prim decorous braids, of the dead time"" before the War (14-15), and in 1909 she remains ""small"" and ""slight,"" an old woman with ""lace at wrists and throat"" (4) ""whose feet, even when she would be grown, would never quite reach the floor even from her own chairs"" (51), living as a penniless spinster in the house she grew up in, never leaving home after sundown ""save on Sundays and Wednesdays for prayer meeting"" (70).  As the ""county's poetess laureate"" she wrote ""a thousand and more"" ""odes to Southern soldiers"" (65) even as her father starved himself to death in protest against the war.  No examples of her poetry are given, but her prose narrative of Sutpen, Bon and the others is couched in the melodramatic terms of fairy tales or morality plays, with Sutpen cast as the ""demon"" outsider (4) who destroys an Old South she imagines as edenic, or at least locates in a ""garden"" (115).  When Mr. Compson takes up the narrative next, one of his first acts is to impeach her version of the story, and when the narrative is re-started in a Harvard dorm room, Shreve mocks her and her preconceptions by referring frequently to ""Aunt Rosa"" and ""the demon"" (143, 145).  As the third-person narrator notes still later, however, the ""best of ratiocination"" is ""after all a good deal like . . . Miss Coldfield's demonising"" (225).  As with the other storytellers, it is important for readers to decide for themselves how much her version reveals about the story, and how much it says about herself.</p><br />",Old Age,,,"Coldfield, Rosa",15465,Individual,,,,0,Rosa Coldfield,22506,Goodhue Coldfield;Mrs. Coldfield(2),,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15629,54,55,54.01,156,Told,1859-01-01 , 1860-12-31,Antebellum (1831-1860),Often twice and sometimes three times a week,<p>Mr. Compson describes the frequent visits that Ellen and Judith paid to Rosa in the last year before the War.  [SOURCE: Father]</p>,0,"Interaction, Social > Visiting | Movement > Carriage","Allusion, Mythical > Styx | Figures of Speech > Butterfly",,,,Objects > Dolls | Recurring Tropes > Illusion | Time > Frozen / Static,AA10,Present,Rosa Coldfield,White,Female,Middle Class,Major,Dies,,,,Coldfield House,"<p>Of all the storytellers in <em>Absalom!</em>, Rosa Coldfield is the one with the most firsthand knowledge of the Sutpen family.  She is Ellen's sister, Judith and Henry's aunt, and was even, for a few weeks right after the Civil War, Thomas' fiancee - until he spoke the words that caused her to begin wearing the ""eternal black which she had worn for forty-three years"" when the novel opens (3).  And it is her version of the story, of Sutpen in particular, that is expressed first.  Unlike the other storytellers, she has a vivid physical presence: Quentin pictures her as a ""little girl, in the prim skirts and pantalettes, the smooth prim decorous braids, of the dead time"" before the War (14-15), and in 1909 she remains ""small"" and ""slight,"" an old woman with ""lace at wrists and throat"" (4) ""whose feet, even when she would be grown, would never quite reach the floor even from her own chairs"" (51), living as a penniless spinster in the house she grew up in, never leaving home after sundown ""save on Sundays and Wednesdays for prayer meeting"" (70).  As the ""county's poetess laureate"" she wrote ""a thousand and more"" ""odes to Southern soldiers"" (65) even as her father starved himself to death in protest against the war.  No examples of her poetry are given, but her prose narrative of Sutpen, Bon and the others is couched in the melodramatic terms of fairy tales or morality plays, with Sutpen cast as the ""demon"" outsider (4) who destroys an Old South she imagines as edenic, or at least locates in a ""garden"" (115).  When Mr. Compson takes up the narrative next, one of his first acts is to impeach her version of the story, and when the narrative is re-started in a Harvard dorm room, Shreve mocks her and her preconceptions by referring frequently to ""Aunt Rosa"" and ""the demon"" (143, 145).  As the third-person narrator notes still later, however, the ""best of ratiocination"" is ""after all a good deal like . . . Miss Coldfield's demonising"" (225).  As with the other storytellers, it is important for readers to decide for themselves how much her version reveals about the story, and how much it says about herself.</p><br />",Old Age,,,"Coldfield, Rosa",15465,Individual,,,,0,Rosa Coldfield,22506,Goodhue Coldfield;Mrs. Coldfield(2),,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15629,54,55,54.01,156,Told,1859-01-01 , 1860-12-31,Antebellum (1831-1860),Often twice and sometimes three times a week,<p>Mr. Compson describes the frequent visits that Ellen and Judith paid to Rosa in the last year before the War.  [SOURCE: Father]</p>,0,"Interaction, Social > Visiting | Movement > Carriage","Allusion, Mythical > Styx | Figures of Speech > Butterfly",,,,Objects > Dolls | Recurring Tropes > Illusion | Time > Frozen / Static,AA10,Present,Ellen Coldfield Sutpen,White,Female,Upper Class,Secondary,Dies,Sutpen,,,Sutpen Plantation,"<p>Ellen Sutpen, Sutpen's second wife, is the older daughter of Goodhue Coldfield. She is described as ""small-boned"" but also ""what is known as fullbodied"" (51).  According to the storytellers, Sutpen marries her to gain respectability.  The novel does not speculate on why she married Sutpen, but it describes her as very happy in the ""the part which she had written for herself"": ""chatelaine to the largest [plantation], wife to the wealthiest, mother of the most fortunate"" (54), blithely encouraging the courtship and anticipating the marriage of her daughter with the apparently very eligible Charles Bon - until reality, in the form of the trouble between her husband and her son and the exactions of the Civil War, prostrate her.    She is last seen in 1863 ""dying in bed in a darkened room"" where she had spent the last two years of her life (61, 62).</p><br />",,,,"Sutpen, Ellen Coldfield",15456,Individual,,,,1,Ellen Coldfield Sutpen,18941,Goodhue Coldfield,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15629,54,55,54.01,156,Told,1859-01-01 , 1860-12-31,Antebellum (1831-1860),Often twice and sometimes three times a week,<p>Mr. Compson describes the frequent visits that Ellen and Judith paid to Rosa in the last year before the War.  [SOURCE: Father]</p>,0,"Interaction, Social > Visiting | Movement > Carriage","Allusion, Mythical > Styx | Figures of Speech > Butterfly",,,,Objects > Dolls | Recurring Tropes > Illusion | Time > Frozen / Static,AA10,Present,Judith Sutpen,White,Female,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Judith Sutpen, Thomas and Ellen's daughter, is described by Mr. Compson as ""the hoyden who could - and did - outrun and outclimb, and ride and fight both with and beside her brother"" (52).  Mr. Compson also refers to the  ""curious and unusual relationship"" between these siblings (79), calling them ""that single personality with two bodies"" (73), but on the whole the narrative emphasizes the differences in their character and their fates.  Stronger than her brother, Judith is nonetheless left at home while he rides away twice - first with her fiance and next after killing her fiance.  Her story is largely neglected and she herself largely silent.  In her one long speech, she talks to Quentin's grandmother about the human longing to leave ""something that would make a mark"" to outlast time in words that are not only eloquent but recognizably Faulknerian (101), but the written words she passes on preserve her dead fiance's voice and experience, not her own.  What the novel does show about Judith's life, however, testifies to her emotional and psychological strength: the girl who could stoically watch her father wrestling with his slaves becomes the woman who can keep up the failing plantation while her father is away at the war, who invites the woman she thinks was her fiance's mistress to visit the grave she made for him, and who, a ""unwived widow"" (110), adopts the orphan son of her murdered fiance and does the best she can to help him escape his vexed inheritance.  She cannot escape hers.  She dies of smallpox contracted while taking care that son inside her father's house.</p><br />",Disease,,,"Sutpen, Judith",15462,Individual,,,,0,Judith Sutpen,18938,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15631,55,56,55.02,205,Told,1860-01-06 , 1860-08-31,Antebellum (1831-1860),They would enter that dim grim tight little house,"<p>During Ellen and Judith's last visit to the Coldfield house, Rosa offers to teach Judith ""how to keep house"" - an event Ellen herself retells ""with shrieks of amusement"" (56).  [SOURCE: Father]</p>",0,"Domestic > Housekeeping | Interaction, Social > Visiting",,Age > Adolescence,Atmospheric > Claustrophobic | Domestic Space > Confined living quarters,Familial > Extended family | Familial > Sister-sister | Marital > Arrangements,Arrivals/Departures > Secrecy,AA10,Present,Rosa Coldfield,White,Female,Middle Class,Major,Dies,,,,Coldfield House,"<p>Of all the storytellers in <em>Absalom!</em>, Rosa Coldfield is the one with the most firsthand knowledge of the Sutpen family.  She is Ellen's sister, Judith and Henry's aunt, and was even, for a few weeks right after the Civil War, Thomas' fiancee - until he spoke the words that caused her to begin wearing the ""eternal black which she had worn for forty-three years"" when the novel opens (3).  And it is her version of the story, of Sutpen in particular, that is expressed first.  Unlike the other storytellers, she has a vivid physical presence: Quentin pictures her as a ""little girl, in the prim skirts and pantalettes, the smooth prim decorous braids, of the dead time"" before the War (14-15), and in 1909 she remains ""small"" and ""slight,"" an old woman with ""lace at wrists and throat"" (4) ""whose feet, even when she would be grown, would never quite reach the floor even from her own chairs"" (51), living as a penniless spinster in the house she grew up in, never leaving home after sundown ""save on Sundays and Wednesdays for prayer meeting"" (70).  As the ""county's poetess laureate"" she wrote ""a thousand and more"" ""odes to Southern soldiers"" (65) even as her father starved himself to death in protest against the war.  No examples of her poetry are given, but her prose narrative of Sutpen, Bon and the others is couched in the melodramatic terms of fairy tales or morality plays, with Sutpen cast as the ""demon"" outsider (4) who destroys an Old South she imagines as edenic, or at least locates in a ""garden"" (115).  When Mr. Compson takes up the narrative next, one of his first acts is to impeach her version of the story, and when the narrative is re-started in a Harvard dorm room, Shreve mocks her and her preconceptions by referring frequently to ""Aunt Rosa"" and ""the demon"" (143, 145).  As the third-person narrator notes still later, however, the ""best of ratiocination"" is ""after all a good deal like . . . Miss Coldfield's demonising"" (225).  As with the other storytellers, it is important for readers to decide for themselves how much her version reveals about the story, and how much it says about herself.</p><br />",Old Age,,,"Coldfield, Rosa",15465,Individual,,,,0,Rosa Coldfield,22506,Goodhue Coldfield;Mrs. Coldfield(2),,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15631,55,56,55.02,205,Told,1860-01-06 , 1860-08-31,Antebellum (1831-1860),They would enter that dim grim tight little house,"<p>During Ellen and Judith's last visit to the Coldfield house, Rosa offers to teach Judith ""how to keep house"" - an event Ellen herself retells ""with shrieks of amusement"" (56).  [SOURCE: Father]</p>",0,"Domestic > Housekeeping | Interaction, Social > Visiting",,Age > Adolescence,Atmospheric > Claustrophobic | Domestic Space > Confined living quarters,Familial > Extended family | Familial > Sister-sister | Marital > Arrangements,Arrivals/Departures > Secrecy,AA10,Present,Ellen Coldfield Sutpen,White,Female,Upper Class,Secondary,Dies,Sutpen,,,Sutpen Plantation,"<p>Ellen Sutpen, Sutpen's second wife, is the older daughter of Goodhue Coldfield. She is described as ""small-boned"" but also ""what is known as fullbodied"" (51).  According to the storytellers, Sutpen marries her to gain respectability.  The novel does not speculate on why she married Sutpen, but it describes her as very happy in the ""the part which she had written for herself"": ""chatelaine to the largest [plantation], wife to the wealthiest, mother of the most fortunate"" (54), blithely encouraging the courtship and anticipating the marriage of her daughter with the apparently very eligible Charles Bon - until reality, in the form of the trouble between her husband and her son and the exactions of the Civil War, prostrate her.    She is last seen in 1863 ""dying in bed in a darkened room"" where she had spent the last two years of her life (61, 62).</p><br />",,,,"Sutpen, Ellen Coldfield",15456,Individual,,,,1,Ellen Coldfield Sutpen,18941,Goodhue Coldfield,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15631,55,56,55.02,205,Told,1860-01-06 , 1860-08-31,Antebellum (1831-1860),They would enter that dim grim tight little house,"<p>During Ellen and Judith's last visit to the Coldfield house, Rosa offers to teach Judith ""how to keep house"" - an event Ellen herself retells ""with shrieks of amusement"" (56).  [SOURCE: Father]</p>",0,"Domestic > Housekeeping | Interaction, Social > Visiting",,Age > Adolescence,Atmospheric > Claustrophobic | Domestic Space > Confined living quarters,Familial > Extended family | Familial > Sister-sister | Marital > Arrangements,Arrivals/Departures > Secrecy,AA10,Present,Judith Sutpen,White,Female,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Judith Sutpen, Thomas and Ellen's daughter, is described by Mr. Compson as ""the hoyden who could - and did - outrun and outclimb, and ride and fight both with and beside her brother"" (52).  Mr. Compson also refers to the  ""curious and unusual relationship"" between these siblings (79), calling them ""that single personality with two bodies"" (73), but on the whole the narrative emphasizes the differences in their character and their fates.  Stronger than her brother, Judith is nonetheless left at home while he rides away twice - first with her fiance and next after killing her fiance.  Her story is largely neglected and she herself largely silent.  In her one long speech, she talks to Quentin's grandmother about the human longing to leave ""something that would make a mark"" to outlast time in words that are not only eloquent but recognizably Faulknerian (101), but the written words she passes on preserve her dead fiance's voice and experience, not her own.  What the novel does show about Judith's life, however, testifies to her emotional and psychological strength: the girl who could stoically watch her father wrestling with his slaves becomes the woman who can keep up the failing plantation while her father is away at the war, who invites the woman she thinks was her fiance's mistress to visit the grave she made for him, and who, a ""unwived widow"" (110), adopts the orphan son of her murdered fiance and does the best she can to help him escape his vexed inheritance.  She cannot escape hers.  She dies of smallpox contracted while taking care that son inside her father's house.</p><br />",Disease,,,"Sutpen, Judith",15462,Individual,,,,0,Judith Sutpen,18938,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15632,56,56,56.01,215,Told,1860-06-01 , 1860-08-31,Antebellum (1831-1860),When they came to town next and the carriage,<p>Rosa refuses to receive her sister at her house.  [SOURCE: Father]</p>,0,"Interaction, Social > Visiting | Movement > Carriage",,Slavery > Domestic labor,,Familial > Dissolution | Familial > Sister-sister,,AA10,Present,Ellen Coldfield Sutpen,White,Female,Upper Class,Secondary,Dies,Sutpen,,,Sutpen Plantation,"<p>Ellen Sutpen, Sutpen's second wife, is the older daughter of Goodhue Coldfield. She is described as ""small-boned"" but also ""what is known as fullbodied"" (51).  According to the storytellers, Sutpen marries her to gain respectability.  The novel does not speculate on why she married Sutpen, but it describes her as very happy in the ""the part which she had written for herself"": ""chatelaine to the largest [plantation], wife to the wealthiest, mother of the most fortunate"" (54), blithely encouraging the courtship and anticipating the marriage of her daughter with the apparently very eligible Charles Bon - until reality, in the form of the trouble between her husband and her son and the exactions of the Civil War, prostrate her.    She is last seen in 1863 ""dying in bed in a darkened room"" where she had spent the last two years of her life (61, 62).</p><br />",,,,"Sutpen, Ellen Coldfield",15456,Individual,,,,1,Ellen Coldfield Sutpen,18941,Goodhue Coldfield,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15632,56,56,56.01,215,Told,1860-06-01 , 1860-08-31,Antebellum (1831-1860),When they came to town next and the carriage,<p>Rosa refuses to receive her sister at her house.  [SOURCE: Father]</p>,0,"Interaction, Social > Visiting | Movement > Carriage",,Slavery > Domestic labor,,Familial > Dissolution | Familial > Sister-sister,,AA10,Present,Judith Sutpen,White,Female,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Judith Sutpen, Thomas and Ellen's daughter, is described by Mr. Compson as ""the hoyden who could - and did - outrun and outclimb, and ride and fight both with and beside her brother"" (52).  Mr. Compson also refers to the  ""curious and unusual relationship"" between these siblings (79), calling them ""that single personality with two bodies"" (73), but on the whole the narrative emphasizes the differences in their character and their fates.  Stronger than her brother, Judith is nonetheless left at home while he rides away twice - first with her fiance and next after killing her fiance.  Her story is largely neglected and she herself largely silent.  In her one long speech, she talks to Quentin's grandmother about the human longing to leave ""something that would make a mark"" to outlast time in words that are not only eloquent but recognizably Faulknerian (101), but the written words she passes on preserve her dead fiance's voice and experience, not her own.  What the novel does show about Judith's life, however, testifies to her emotional and psychological strength: the girl who could stoically watch her father wrestling with his slaves becomes the woman who can keep up the failing plantation while her father is away at the war, who invites the woman she thinks was her fiance's mistress to visit the grave she made for him, and who, a ""unwived widow"" (110), adopts the orphan son of her murdered fiance and does the best she can to help him escape his vexed inheritance.  She cannot escape hers.  She dies of smallpox contracted while taking care that son inside her father's house.</p><br />",Disease,,,"Sutpen, Judith",15462,Individual,,,,0,Judith Sutpen,18938,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15632,56,56,56.01,215,Told,1860-06-01 , 1860-08-31,Antebellum (1831-1860),When they came to town next and the carriage,<p>Rosa refuses to receive her sister at her house.  [SOURCE: Father]</p>,0,"Interaction, Social > Visiting | Movement > Carriage",,Slavery > Domestic labor,,Familial > Dissolution | Familial > Sister-sister,,AA10,Present,Unnamed Servants of Goodhue Coldfield,Black,Female,Enslaved Black,Minor,Alive,,Domestic Service,,,"<p>The two ""house servants"" who work for Goodhue Coldfield (14), ""both women"" (42), were legally slaves when he first ""came into possession of them"" - ""through a debt,"" Mr. Compson says, ""not purchase"" (66).  He ""frees"" them immediately, but does not give them ""their papers of freedom""; instead, he credits the ""weekly wage"" they earn but don't receive toward their ""market value"" as slaves, forcing them to work toward their freedom (66).  They are ""among the first Jefferson negroes to desert and follow the Yankee troops"" during the Civil War (66).</p><br />",,,,Unnamed Servants of Goodhue Coldfield,15312,Group,,,,1,Unnamed Servants of Goodhue Coldfield,22590,,,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
"Absalom, Absalom!",AA,15634,56,56,56.03,188,Told,1859-12-25 , 1860-01-01,Antebellum (1831-1860),although he had been home Christmas with his friend,"<p>Rosa hears about the festivities at Sutpen's Hundred during Bon's visit at Christmas, but doesn't attend them; when Henry and Bon stop at her house on New Year's day, she is not at home.  [SOURCE: Father]</p>",0,"Interaction, Social > Ball/dance | Interaction, Social > Visiting",,,Time of Year > New Year,Familial > Aunt-nephew,Absence/Loss > Absence,AA10,Present,Goodhue Coldfield,White,Male,Middle Class,Secondary,Dies,,Sales and Service,Merchant,Coldfield House,"<p>Rosa Coldfield's ""papa,"" and Thomas Sutpen's father-in-law, is ""a Methodist steward, [and] a merchant"" (11).  He arrived in Jefferson from Tennessee half a decade before Sutpen, with a single wagonload of merchandise as the basis for his business.  Mr. Compson calls him a ""queer silent man whose only companion and friend seems to have been his conscience"" (47), though apparently he compromises that when he and Sutpen work a mysterious deal that provides the rich furnishings for Sutpen's mansion.  When he acquires two slaves ""though a debt . . . not purchase"" (68), he immediately manumits them, but withholds their free papers until as servants they earn the equivalent of their market value.   During the Civil War he nails himself inside the attic of his house, where Rosa provides him with food until his death.  Early on the narrative calls him ""a conscientious objector on religious grounds"" (6), but later it is suggested that the basis of his objection was not scriptural, but mercantile: ""the idea of waste: of wearing out and eating up and shooting away material in any cause whatsoever"" (65).</p><br />",Suicide,,,"Coldfield, Goodhue",15459,Individual,,,,0,Goodhue Coldfield,18942,"Coldfield, Father of Goodhue;Mrs. Coldfield(1)",,,,Coldfield House,Faulkner map,1267,851,-851,Coldfield House,Continuous,Middle-class House,Site of Event,,,
